"","STATEFP","COUNTYFP","COUNAME","STNAME","POPULATION","LATITUDE","LONGITUDE"
"1210",24,35,"Queen Anne's","Maryland",47798,39.022436,-76.148099
"1211",24,37,"St. Mary's","Maryland",105151,38.307326,-76.578864
"1212",24,39,"Somerset","Maryland",26470,38.132883,-75.743445
"1213",24,41,"Talbot","Maryland",37782,38.769665,-76.098126
"1214",24,43,"Washington","Maryland",147430,39.617574,-77.731386
"1215",24,45,"Wicomico","Maryland",98733,38.371571,-75.595082
"1216",24,47,"Worcester","Maryland",51454,38.301936,-75.238169
"1217",24,510,"Baltimore","Maryland",620961,39.314892,-76.619614
"1218",25,1,"Barnstable","Massachusetts",215888,41.690216,-70.333968
"1219",25,3,"Berkshire","Massachusetts",131219,42.460781,-73.216577
"1220",25,5,"Bristol","Massachusetts",548285,41.793219,-71.108301
"1221",25,7,"Dukes","Massachusetts",16535,41.421286,-70.602745
"1222",25,9,"Essex","Massachusetts",743159,42.62479,-70.987816
"1223",25,11,"Franklin","Massachusetts",71372,42.578289,-72.558703
"1224",25,13,"Hampden","Massachusetts",463490,42.125927,-72.575325
"1225",25,15,"Hampshire","Massachusetts",158080,42.312537,-72.573322
"1226",25,17,"Middlesex","Massachusetts",1503085,42.448546,-71.255223
"1227",25,19,"Nantucket","Massachusetts",10172,41.267912,-70.09112
"1228",25,21,"Norfolk","Massachusetts",670850,42.202695,-71.14756
"1229",25,23,"Plymouth","Massachusetts",494919,42.023962,-70.853689
"1230",25,25,"Suffolk","Massachusetts",722023,42.334806,-71.078632
"1231",25,27,"Worcester","Massachusetts",798552,42.303704,-71.805321
"1232",26,1,"Alcona","Michigan",10942,44.665115,-83.467594
"1233",26,3,"Alger","Michigan",9601,46.388671,-86.70041
"1234",26,5,"Allegan","Michigan",111408,42.603137,-85.874288
"1235",26,7,"Alpena","Michigan",29598,45.050953,-83.504463
"1236",26,9,"Antrim","Michigan",23580,44.978647,-85.198692
"1237",26,11,"Arenac","Michigan",15899,44.044496,-83.88273
"1238",26,13,"Baraga","Michigan",8860,46.765021,-88.45426
"1239",26,15,"Barry","Michigan",59173,42.614153,-85.341744
"1240",26,17,"Bay","Michigan",107771,43.630574,-83.928385
"1241",26,19,"Benzie","Michigan",17525,44.650382,-86.016123
"1242",26,21,"Berrien","Michigan",156813,41.987514,-86.407539
"1243",26,23,"Branch","Michigan",45248,41.929764,-85.031761
"1244",26,25,"Calhoun","Michigan",136146,42.289509,-85.101835
"1245",26,27,"Cass","Michigan",52293,41.891974,-86.040589
"1246",26,29,"Charlevoix","Michigan",25949,45.247029,-85.115158
"1247",26,31,"Cheboygan","Michigan",26152,45.512741,-84.518691
"1248",26,33,"Chippewa","Michigan",38520,46.367641,-84.395364
"1249",26,35,"Clare","Michigan",30926,43.945731,-84.826409
"1250",26,37,"Clinton","Michigan",75382,42.891278,-84.55503
"1251",26,39,"Crawford","Michigan",14074,44.655061,-84.666533
"1252",26,41,"Delta","Michigan",37069,45.802381,-87.066378
"1253",26,43,"Dickinson","Michigan",26168,45.833651,-88.01381
"1254",26,45,"Eaton","Michigan",107759,42.64387,-84.740485
"1255",26,47,"Emmet","Michigan",32694,45.433951,-84.908934
"1256",26,49,"Genesee","Michigan",425790,43.006414,-83.694732
"1257",26,51,"Gladwin","Michigan",25692,43.967071,-84.437377
"1258",26,53,"Gogebic","Michigan",16427,46.435975,-89.978538
"1259",26,55,"Grand Traverse","Michigan",86986,44.710656,-85.607171
"1260",26,57,"Gratiot","Michigan",42476,43.343314,-84.629372
"1261",26,59,"Hillsdale","Michigan",46688,41.917025,-84.603983
"1262",26,61,"Houghton","Michigan",36628,47.12765,-88.54161
"1263",26,63,"Huron","Michigan",33118,43.833604,-83.061783
"1264",26,65,"Ingham","Michigan",280895,42.68888,-84.487816
"1265",26,67,"Ionia","Michigan",63905,42.956879,-85.085925
"1266",26,69,"Iosco","Michigan",25887,44.356582,-83.53696
"1267",26,71,"Iron","Michigan",11817,46.098021,-88.534279
"1268",26,73,"Isabella","Michigan",70311,43.607247,-84.799832
"1269",26,75,"Jackson","Michigan",160248,42.241313,-84.406366
"1270",26,77,"Kalamazoo","Michigan",250331,42.26348,-85.584896
"1271",26,79,"Kalkaska","Michigan",17153,44.720698,-85.166074
"1272",26,81,"Kent","Michigan",602622,42.963793,-85.626605
"1273",26,83,"Keweenaw","Michigan",2156,47.333639,-88.30247
"1274",26,85,"Lake","Michigan",11539,43.95981,-85.798358
"1275",26,87,"Lapeer","Michigan",88319,43.059695,-83.250561
"1276",26,89,"Leelanau","Michigan",21708,44.909768,-85.732585
"1277",26,91,"Lenawee","Michigan",99892,41.925187,-84.052388
"1278",26,93,"Livingston","Michigan",180967,42.573054,-83.857596
"1279",26,95,"Luce","Michigan",6631,46.334456,-85.550951
"1280",26,97,"Mackinac","Michigan",11113,45.997905,-84.879992
"1281",26,99,"Macomb","Michigan",840978,42.58689,-82.957388
"1282",26,101,"Manistee","Michigan",24733,44.303916,-86.188019
"1283",26,103,"Marquette","Michigan",67077,46.486961,-87.494598
"1284",26,105,"Mason","Michigan",28705,43.974937,-86.347842
"1285",26,107,"Mecosta","Michigan",42798,43.653562,-85.388822
"1286",26,109,"Menominee","Michigan",24029,45.341048,-87.582124
"1287",26,111,"Midland","Michigan",83629,43.642775,-84.298064
"1288",26,113,"Missaukee","Michigan",14849,44.305822,-85.179438
"1289",26,115,"Monroe","Michigan",152021,41.900249,-83.485782
"1290",26,117,"Montcalm","Michigan",63342,43.288474,-85.180571
"1291",26,119,"Montmorency","Michigan",9765,44.999428,-84.123031
"1292",26,121,"Muskegon","Michigan",172188,43.244173,-86.215441
"1293",26,123,"Newaygo","Michigan",48460,43.46692,-85.809843
"1294",26,125,"Oakland","Michigan",1202362,42.587535,-83.310386
"1295",26,127,"Oceana","Michigan",26570,43.632703,-86.304176
"1296",26,129,"Ogemaw","Michigan",21699,44.287569,-84.123289
"1297",26,131,"Ontonagon","Michigan",6780,46.720246,-89.2851
"1298",26,133,"Osceola","Michigan",23528,43.965561,-85.351195
"1299",26,135,"Oscoda","Michigan",8640,44.696783,-84.147141
"1300",26,137,"Otsego","Michigan",24164,45.006777,-84.666879
"1301",26,139,"Ottawa","Michigan",263801,42.909362,-86.021326
"1302",26,141,"Presque Isle","Michigan",13376,45.356834,-83.873629
"1303",26,143,"Roscommon","Michigan",24449,44.364864,-84.649836
"1304",26,145,"Saginaw","Michigan",200169,43.3982,-83.993736
"1305",26,147,"St. Clair","Michigan",163040,42.911355,-82.564383
"1306",26,149,"St. Joseph","Michigan",61295,41.888048,-85.52719
"1307",26,151,"Sanilac","Michigan",43114,43.364275,-82.779371
"1308",26,153,"Schoolcraft","Michigan",8485,46.004789,-86.227647
"1309",26,155,"Shiawassee","Michigan",70648,42.942805,-84.147237
"1310",26,157,"Tuscola","Michigan",55729,43.429727,-83.435718
"1311",26,159,"Van Buren","Michigan",76258,42.260692,-86.00994
"1312",26,161,"Washtenaw","Michigan",344791,42.256943,-83.727147
"1313",26,163,"Wayne","Michigan",1820584,42.33261,-83.217933
"1314",26,165,"Wexford","Michigan",32735,44.307684,-85.485562
"1315",27,1,"Aitkin","Minnesota",16202,46.570765,-93.524368
"1316",27,3,"Anoka","Minnesota",330844,45.195145,-93.270245
"1317",27,5,"Becker","Minnesota",32504,46.849159,-95.776251
"1318",27,7,"Beltrami","Minnesota",44442,47.591009,-94.863032
"1319",27,9,"Benton","Minnesota",38451,45.633538,-94.102484
"1320",27,11,"Big Stone","Minnesota",5269,45.400021,-96.443222
"1321",27,13,"Blue Earth","Minnesota",64013,44.129816,-93.998839
"1322",27,15,"Brown","Minnesota",25893,44.284244,-94.599226
"1323",27,17,"Carlton","Minnesota",35386,46.642726,-92.536239
"1324",27,19,"Carver","Minnesota",91042,44.83804,-93.679956
"1325",27,21,"Cass","Minnesota",28567,46.814565,-94.415763
"1326",27,23,"Chippewa","Minnesota",12441,44.960561,-95.620749
"1327",27,25,"Chisago","Minnesota",53887,45.453007,-92.924051
"1328",27,27,"Clay","Minnesota",58999,46.857998,-96.672421
"1329",27,29,"Clearwater","Minnesota",8695,47.561894,-95.388249
"1330",27,31,"Cook","Minnesota",5176,47.783499,-90.337909
"1331",27,33,"Cottonwood","Minnesota",11687,43.94151,-95.119501
"1332",27,35,"Crow Wing","Minnesota",62500,46.430372,-94.158899
"1333",27,37,"Dakota","Minnesota",398552,44.765954,-93.151767
"1334",27,39,"Dodge","Minnesota",20087,44.02998,-92.808798
"1335",27,41,"Douglas","Minnesota",36009,45.909027,-95.39199
"1336",27,43,"Faribault","Minnesota",14553,43.680245,-93.957933
"1337",27,45,"Fillmore","Minnesota",20866,43.692687,-92.082719
"1338",27,47,"Freeborn","Minnesota",31255,43.662563,-93.361794
"1339",27,49,"Goodhue","Minnesota",46183,44.449072,-92.667524
"1340",27,51,"Grant","Minnesota",6018,45.943212,-95.936611
"1341",27,53,"Hennepin","Minnesota",1152425,44.974633,-93.36119
"1342",27,55,"Houston","Minnesota",19027,43.718927,-91.440063
"1343",27,57,"Hubbard","Minnesota",20428,47.057887,-94.934153
"1344",27,59,"Isanti","Minnesota",37816,45.544297,-93.261468
"1345",27,61,"Itasca","Minnesota",45058,47.315978,-93.520532
"1346",27,63,"Jackson","Minnesota",10266,43.665988,-95.112558
"1347",27,65,"Kanabec","Minnesota",16239,45.886315,-93.299412
"1348",27,67,"Kandiyohi","Minnesota",42239,45.15505,-95.016796
"1349",27,69,"Kittson","Minnesota",4552,48.729536,-96.781108
"1350",27,71,"Koochiching","Minnesota",13311,48.509405,-93.485728
"1351",27,73,"Lac qui Parle","Minnesota",7259,44.982243,-96.133339
"1352",27,75,"Lake","Minnesota",10866,47.180205,-91.55743
"1353",27,77,"Lake of the Woods","Minnesota",4045,48.765863,-94.745194
"1354",27,79,"Le Sueur","Minnesota",27703,44.39373,-93.717527
"1355",27,81,"Lincoln","Minnesota",5896,44.375241,-96.253532
"1356",27,83,"Lyon","Minnesota",25857,44.428427,-95.795395
"1357",27,85,"McLeod","Minnesota",36651,44.859713,-94.264668
"1358",27,87,"Mahnomen","Minnesota",5413,47.296073,-95.840755
"1359",27,89,"Marshall","Minnesota",9439,48.310109,-96.532098
"1360",27,91,"Martin","Minnesota",20840,43.665285,-94.511487
"1361",27,93,"Meeker","Minnesota",23300,45.136368,-94.482983
"1362",27,95,"Mille Lacs","Minnesota",26097,45.794231,-93.624487
"1363",27,97,"Morrison","Minnesota",33198,45.983428,-94.327628
"1364",27,99,"Mower","Minnesota",39163,43.665099,-92.898185
"1365",27,101,"Murray","Minnesota",8725,43.98645,-95.74103
"1366",27,103,"Nicollet","Minnesota",32727,44.265357,-94.06079
"1367",27,105,"Nobles","Minnesota",21378,43.636327,-95.667405
"1368",27,107,"Norman","Minnesota",6852,47.307989,-96.477907
"1369",27,109,"Olmsted","Minnesota",144248,44.023967,-92.473176
"1370",27,111,"Otter Tail","Minnesota",57303,46.405065,-95.793598
"1371",27,113,"Pennington","Minnesota",13930,48.102255,-96.148403
"1372",27,115,"Pine","Minnesota",29750,46.03341,-92.892705
"1373",27,117,"Pipestone","Minnesota",9596,43.981472,-96.270609
"1374",27,119,"Polk","Minnesota",31600,47.780427,-96.550934
"1375",27,121,"Pope","Minnesota",10995,45.629871,-95.43713
"1376",27,123,"Ramsey","Minnesota",508640,44.993146,-93.106321
"1377",27,125,"Red Lake","Minnesota",4089,47.876104,-96.135646
"1378",27,127,"Redwood","Minnesota",16059,44.43888,-95.195158
"1379",27,129,"Renville","Minnesota",15730,44.721974,-94.937875
"1380",27,131,"Rice","Minnesota",64142,44.370592,-93.260361
"1381",27,133,"Rock","Minnesota",9687,43.648101,-96.238816
"1382",27,135,"Roseau","Minnesota",15629,48.821304,-95.648394
"1383",27,137,"St. Louis","Minnesota",200226,47.085203,-92.311226
"1384",27,139,"Scott","Minnesota",129928,44.713131,-93.467891
"1385",27,141,"Sherburne","Minnesota",88499,45.404646,-93.721897
"1386",27,143,"Sibley","Minnesota",15226,44.582707,-94.168405
"1387",27,145,"Stearns","Minnesota",150642,45.55783,-94.360801
"1388",27,147,"Steele","Minnesota",36576,44.064305,-93.214413
"1389",27,149,"Stevens","Minnesota",9726,45.580687,-95.926026
"1390",27,151,"Swift","Minnesota",9783,45.274076,-95.64442
"1391",27,153,"Todd","Minnesota",24895,46.066924,-94.886512
"1392",27,155,"Traverse","Minnesota",3558,45.751079,-96.54917
"1393",27,157,"Wabasha","Minnesota",21676,44.297858,-92.221086
"1394",27,159,"Wadena","Minnesota",13843,46.524393,-95.04137
"1395",27,161,"Waseca","Minnesota",19136,44.061,-93.549998
"1396",27,163,"Washington","Minnesota",238136,44.988623,-92.920897
"1397",27,165,"Watonwan","Minnesota",11211,43.993423,-94.583786
"1398",27,167,"Wilkin","Minnesota",6576,46.316536,-96.529683
"1399",27,169,"Winona","Minnesota",51461,44.023706,-91.714435
"1400",27,171,"Wright","Minnesota",124700,45.197631,-93.828888
"1401",27,173,"Yellow Medicine","Minnesota",10438,44.737553,-95.825953
"1402",28,1,"Adams","Mississippi",32297,31.547641,-91.352164
"1403",28,3,"Alcorn","Mississippi",37057,34.908785,-88.531068
"1404",28,5,"Amite","Mississippi",13131,31.180019,-90.817613
"1405",28,7,"Attala","Mississippi",19564,33.066234,-89.586852
"1406",28,9,"Benton","Mississippi",8729,34.81011,-89.204186
"1407",28,11,"Bolivar","Mississippi",34145,33.77228,-90.775341
"1408",28,13,"Calhoun","Mississippi",14962,33.929772,-89.306905
"1409",28,15,"Carroll","Mississippi",10597,33.458389,-89.918375
"1410",28,17,"Chickasaw","Mississippi",17392,33.932227,-88.931815
"1411",28,19,"Choctaw","Mississippi",8547,33.342151,-89.236281
"1412",28,21,"Claiborne","Mississippi",9604,31.935954,-90.954141
"1413",28,23,"Clarke","Mississippi",16732,32.062753,-88.730627
"1414",28,25,"Clay","Mississippi",20634,33.62459,-88.69246
"1415",28,27,"Coahoma","Mississippi",26151,34.222427,-90.569863
"1416",28,29,"Copiah","Mississippi",29449,31.889652,-90.3792
"1417",28,31,"Covington","Mississippi",19568,31.637591,-89.548718
"1418",28,33,"DeSoto","Mississippi",161252,34.9304,-89.956695
"1419",28,35,"Forrest","Mississippi",74934,31.309039,-89.287875
"1420",28,37,"Franklin","Mississippi",8118,31.473218,-90.872761
"1421",28,39,"George","Mississippi",22578,30.870536,-88.592895
"1422",28,41,"Greene","Mississippi",14400,31.193014,-88.626139
"1423",28,43,"Grenada","Mississippi",21906,33.768122,-89.802799
"1424",28,45,"Hancock","Mississippi",43929,30.379392,-89.405662
"1425",28,47,"Harrison","Mississippi",187105,30.432955,-89.063834
"1426",28,49,"Hinds","Mississippi",245285,32.303868,-90.255669
"1427",28,51,"Holmes","Mississippi",19198,33.090289,-90.0284
"1428",28,53,"Humphreys","Mississippi",9375,33.161583,-90.519097
"1429",28,55,"Issaquena","Mississippi",1406,32.867279,-91.006351
"1430",28,57,"Itawamba","Mississippi",23401,34.292221,-88.40269
"1431",28,59,"Jackson","Mississippi",139668,30.44437,-88.660684
"1432",28,61,"Jasper","Mississippi",17062,31.966737,-89.144535
"1433",28,63,"Jefferson","Mississippi",7726,31.714659,-91.055531
"1434",28,65,"Jefferson Davis","Mississippi",12487,31.574917,-89.814551
"1435",28,67,"Jones","Mississippi",67761,31.668673,-89.16512
"1436",28,69,"Kemper","Mississippi",10456,32.759967,-88.677908
"1437",28,71,"Lafayette","Mississippi",47351,34.361506,-89.526937
"1438",28,73,"Lamar","Mississippi",55658,31.264156,-89.438738
"1439",28,75,"Lauderdale","Mississippi",80261,32.400679,-88.691796
"1440",28,77,"Lawrence","Mississippi",12929,31.555383,-90.109256
"1441",28,79,"Leake","Mississippi",23805,32.725455,-89.504736
"1442",28,81,"Lee","Mississippi",82910,34.274735,-88.702989
"1443",28,83,"Leflore","Mississippi",32317,33.513076,-90.209073
"1444",28,85,"Lincoln","Mississippi",34869,31.550891,-90.456276
"1445",28,87,"Lowndes","Mississippi",59779,33.515351,-88.392697
"1446",28,89,"Madison","Mississippi",95203,32.510711,-90.098347
"1447",28,91,"Marion","Mississippi",27088,31.244447,-89.829694
"1448",28,93,"Marshall","Mississippi",37144,34.815764,-89.542843
"1449",28,95,"Monroe","Mississippi",36989,33.925912,-88.498114
"1450",28,97,"Montgomery","Mississippi",10925,33.496574,-89.682988
"1451",28,99,"Neshoba","Mississippi",29676,32.754204,-89.117671
"1452",28,101,"Newton","Mississippi",21720,32.41204,-89.128073
"1453",28,103,"Noxubee","Mississippi",11545,33.13112,-88.54983
"1454",28,105,"Oktibbeha","Mississippi",47671,33.449231,-88.828709
"1455",28,107,"Panola","Mississippi",34707,34.350009,-89.938355
"1456",28,109,"Pearl River","Mississippi",55834,30.641968,-89.63173
"1457",28,111,"Perry","Mississippi",12250,31.262821,-88.991988
"1458",28,113,"Pike","Mississippi",40404,31.216057,-90.436396
"1459",28,115,"Pontotoc","Mississippi",29957,34.252502,-89.011424
"1460",28,117,"Prentiss","Mississippi",25276,34.631502,-88.552652
"1461",28,119,"Quitman","Mississippi",8223,34.27262,-90.262854
"1462",28,121,"Rankin","Mississippi",141617,32.279373,-90.033002
"1463",28,123,"Scott","Mississippi",28264,32.401463,-89.529197
"1464",28,125,"Sharkey","Mississippi",4916,32.924745,-90.859408
"1465",28,127,"Simpson","Mississippi",27503,31.916008,-89.853775
"1466",28,129,"Smith","Mississippi",16491,31.971849,-89.506985
"1467",28,131,"Stone","Mississippi",17786,30.809011,-89.136496
"1468",28,133,"Sunflower","Mississippi",29450,33.594123,-90.584058
"1469",28,135,"Tallahatchie","Mississippi",15378,33.983144,-90.197125
"1470",28,137,"Tate","Mississippi",28886,34.64608,-89.948155
"1471",28,139,"Tippah","Mississippi",22232,34.767895,-88.925793
"1472",28,141,"Tishomingo","Mississippi",19593,34.723482,-88.228366
"1473",28,143,"Tunica","Mississippi",10778,34.709638,-90.348008
"1474",28,145,"Union","Mississippi",27134,34.484262,-89.007903
"1475",28,147,"Walthall","Mississippi",15443,31.151622,-90.121389
"1476",28,149,"Warren","Mississippi",48773,32.325884,-90.845245
"1477",28,151,"Washington","Mississippi",51137,33.37108,-91.010964
"1478",28,153,"Wayne","Mississippi",20747,31.650101,-88.659321
"1479",28,155,"Webster","Mississippi",10253,33.582221,-89.226172
"1480",28,157,"Wilkinson","Mississippi",9878,31.121531,-91.238269
"1481",28,159,"Winston","Mississippi",19198,33.084925,-89.042843
"1482",28,161,"Yalobusha","Mississippi",12678,34.080595,-89.693557
"1483",28,163,"Yazoo","Mississippi",28065,32.82849,-90.380241
"1484",29,1,"Adair","Missouri",25607,40.19566,-92.582446
"1485",29,3,"Andrew","Missouri",17291,39.922565,-94.818293
"1486",29,5,"Atchison","Missouri",5685,40.421105,-95.437688
"1487",29,7,"Audrain","Missouri",25529,39.205358,-91.821071
"1488",29,9,"Barry","Missouri",35597,36.735065,-93.862744
"1489",29,11,"Barton","Missouri",12402,37.495228,-94.308903
"1490",29,13,"Bates","Missouri",17049,38.276163,-94.362322
"1491",29,15,"Benton","Missouri",19056,38.302689,-93.308948
"1492",29,17,"Bollinger","Missouri",12363,37.338242,-89.998323
"1493",29,19,"Boone","Missouri",162642,38.959866,-92.321523
"1494",29,21,"Buchanan","Missouri",89201,39.750602,-94.821954
"1495",29,23,"Butler","Missouri",42794,36.75379,-90.413589
"1496",29,25,"Caldwell","Missouri",9424,39.664765,-93.994816
"1497",29,27,"Callaway","Missouri",44332,38.802239,-91.993447
"1498",29,29,"Camden","Missouri",44002,38.072828,-92.749496
"1499",29,31,"Cape Girardeau","Missouri",75674,37.353894,-89.60625
"1500",29,33,"Carroll","Missouri",9295,39.410155,-93.495631
"1501",29,35,"Carter","Missouri",6265,36.949427,-90.897277
"1502",29,37,"Cass","Missouri",99478,38.746895,-94.423526
"1503",29,39,"Cedar","Missouri",13982,37.767996,-93.895022
"1504",29,41,"Chariton","Missouri",7831,39.486626,-92.934967
"1505",29,43,"Christian","Missouri",77422,37.025687,-93.262511
"1506",29,45,"Clark","Missouri",7139,40.413068,-91.704732
"1507",29,47,"Clay","Missouri",221939,39.251395,-94.49392
"1508",29,49,"Clinton","Missouri",20743,39.602093,-94.370131
"1509",29,51,"Cole","Missouri",75990,38.552393,-92.218634
"1510",29,53,"Cooper","Missouri",17601,38.909615,-92.772604
"1511",29,55,"Crawford","Missouri",24696,38.059819,-91.322802
"1512",29,57,"Dade","Missouri",7883,37.415613,-93.829944
"1513",29,59,"Dallas","Missouri",16777,37.643825,-93.067095
"1514",29,61,"Daviess","Missouri",8433,39.942683,-93.983258
"1515",29,63,"DeKalb","Missouri",12892,39.81961,-94.340504
"1516",29,65,"Dent","Missouri",15657,37.630684,-91.542131
"1517",29,67,"Douglas","Missouri",13684,36.939746,-92.588247
"1518",29,69,"Dunklin","Missouri",31953,36.326743,-90.059209
"1519",29,71,"Franklin","Missouri",101492,38.432966,-90.999826
"1520",29,73,"Gasconade","Missouri",15222,38.45363,-91.491625
"1521",29,75,"Gentry","Missouri",6738,40.199987,-94.439143
"1522",29,77,"Greene","Missouri",275174,37.193837,-93.3083
"1523",29,79,"Grundy","Missouri",10261,40.091968,-93.595469
"1524",29,81,"Harrison","Missouri",8957,40.313851,-94.000823
"1525",29,83,"Henry","Missouri",22272,38.394758,-93.736873
"1526",29,85,"Hickory","Missouri",9627,37.910659,-93.330251
"1527",29,87,"Holt","Missouri",4912,40.092393,-95.199972
"1528",29,89,"Howard","Missouri",10144,39.139325,-92.705762
"1529",29,91,"Howell","Missouri",40400,36.793133,-91.873823
"1530",29,93,"Iron","Missouri",10630,37.571851,-90.711599
